id,Product/Name,Partner Store,Location/Full Location Name,Quantity
,X16260-1,,XOHNE/Stock,4
,X17749-1,,XOHNE/Stock,12
,X19263-1,,XOHME/Stock,13
,X19393-1,,XOHME/Stock,13
,X1992-1,,XOHME/Stock,16
,X20034-1,,XOHME/Stock,5
,X21022-1,,XOHME/Stock,16
,X21161-1,,XOHME/Stock,9
,X19266-1,,XOHME/Stock,8
,X1996-1,,XOHME/Stock,11
,X21017-1,,XOHME/Stock,10
,X21019-1,,XOHME/Stock,26
,X21023-1,,XOHME/Stock,20
,IX1984-1,,XOHME/Stock,4
,X16688-1,,XOHME/Stock,16
,X17762-1,,XOHME/Stock,22
,X1966-1,,XOHME/Stock,6
,X1984-1,,XOHME/Stock,17
,X1991-1,,XOHME/Stock,18
,X20073-1,,XOHME/Stock,16
,X21050-1,,XOHME/Stock,17
,X21159-1,,XOHME/Stock,15
,X21163-1,,XOHME/Stock,18
,X21164-1,,XOHME/Stock,7
,X16223-1,,XOHME/Stock,14
,X17612-1,,XOHME/Stock,11
,X19243-1,,XOHME/Stock,18
,X19265-1,,XOHME/Stock,20
,X20061-1,,XOHME/Stock,7
,X20072-1,,XOHME/Stock,17
,X21051-1,,XOHME/Stock,17
,X21158-1,,XOHME/Stock,20
,X21162-1,,XOHME/Stock,18
,X17712-1,,XOHME/Stock,7
,X19221-1,,XOHME/Stock,25
,X20063-1,,XOHME/Stock,32
,X21036-1,,XOHME/Stock,16
,IX17601-1,,XOHME/Stock,6
,X16108-1,,XOHME/Stock,17
,X16439-1,,XOHME/Stock,13
,X16712-1,,XOHME/Stock,6
,X17326-1,,XOHME/Stock,16
,X17503-1,,XOHME/Stock,9
,X17625-1,,XOHME/Stock,19
,X17759-1,,XOHME/Stock,13
,X19144-1,,XOHME/Stock,19
,X19224-1,,XOHME/Stock,20
,X19241-1S,,XOHME/Stock,16
,X20062-1,,XOHME/Stock,14
,X21037-1,,XOHME/Stock,20
,X19227-1,,XOHME/Stock,35
,X1993-1,,XOHME/Stock,8
,X21089-1,,XOHME/Stock,25
,X21093-1,,XOHME/Stock,13
,X21103-1,,XOHME/Stock,15
,X21105-1,,XOHME/Stock,19
,X21153-1,,XOHME/Stock,10
,X21157-1,,XOHME/Stock,19
,X19226-1,,XOHME/Stock,9
,X1971-1,,XOHME/Stock,14
,X1995-1,,XOHME/Stock,7
,X21088-1,,XOHME/Stock,20
,X21092-1,,XOHME/Stock,19
,X21102-1,,XOHME/Stock,23
,X21104-1,,XOHME/Stock,20
,X21107-1,,XOHME/Stock,1
,X21152-1,,XOHME/Stock,5
,X21154-1,,XOHME/Stock,6
,X21156-1,,XOHME/Stock,16
,X17753-1,,XOHME/Stock,5
,X16260-1,,XOHME/Stock,10
,X17710-1,,XOHME/Stock,9
,X17749-1,,XOHME/Stock,15
,M22006-8,,RDSAL/Stock,1
,T16122-1,,RDSAL/Stock,5
,T16260-1,,RDSAL/Stock,2
,T1979-1,,RDSAL/Stock,4
,T21086-1,,RDSAL/Stock,5
,T21141-1,,RDSAL/Stock,3
,T21143-1,,RDSAL/Stock,5
,T21145-1,,RDSAL/Stock,1
,T21154-1,,RDSAL/Stock,7
,T21155-1,,RDSAL/Stock,4
,T21157-1,,RDSAL/Stock,4
,T21161-1,,RDSAL/Stock,8
,T21186-1,,RDSAL/Stock,1
,T21189-1,,RDSAL/Stock,2
,T21194-1,,RDSAL/Stock,4
,T21129-1,,RDSAL/Stock,3
,T18125-1,,HDBAL/Stock,1
,T1864-1,,HDBAL/Stock,1
,T21087-1,,HDBAL/Stock,4
,T21089-1,,HDBAL/Stock,1
