id,Product/Name,Partner Store,Location/Full Location Name,Quantity
,17-04128-3,Dominga Warehouse,DOM/Stock/A6,-1.00
,T21114-1,Dominga Warehouse,DOM/Stock/A6,-1.00
,TS18211-1BL,Dominga Warehouse,DOM/Stock,0.00
,T21141-1,Dominga Warehouse,DOM/Stock/A6,-1.00
,W1772-6,Dominga Warehouse,DOM/Stock/C4,0.00
,T21079-1,Dominga Warehouse,DOM/Stock/A6,-2.00
,W21044-12,Dominga Warehouse,DOM/Stock,0.00
,T21128-1,Dominga Warehouse,DOM/Stock/A6,-3.00
,09058-1-804,Dominga Warehouse,DOM/Stock/A6,-1.00
,171579-7,Dominga Warehouse,DOM/Stock,0.00
,C1570-10,Dominga Warehouse,DOM/Stock,0.00
,523003-7,Dominga Warehouse,GIP/Stock/A2,-4.00
,0414163-9,Dominga Warehouse,DOM/Stock,0.00
,D16247-3,Dominga Warehouse,DOM/Stock/C4,0.00
,1PL21160,Dominga Warehouse,DOM/Stock/E6,0.00
,0204087-5,Dominga Warehouse,DOM/Stock,0.00
,4GL2180,Dominga Warehouse,DOM/Stock/A6,-1.00
,W17236-8,Dominga Warehouse,DOM/Stock/C4,0.00
,1205224-3,Dominga Warehouse,DOM/Stock,0.00
,C1829-4,Dominga Warehouse,DOM/Stock,0.00
,1863038-3,Dominga Warehouse,DOM/Stock,0.00
,TS18213-1PK,Dominga Warehouse,DOM/Stock/A6,-4.00
,042840-8,Dominga Warehouse,DOM/Stock,0.00
,RD15235-6,Dominga Warehouse,DOM/Stock/C4,0.00
,T18130-1,Dominga Warehouse,DOM/Stock/B4,0.00
,1322053-8,Dominga Warehouse,DOM/Stock,0.00
,T21155-1,Dominga Warehouse,DOM/Stock/A6,-1.00
,T21087-1,Dominga Warehouse,DOM/Stock/A6,-4.00
,T21161-1,Dominga Warehouse,DOM/Stock/A6,-2.00
,D15101-9,Dominga Warehouse,DOM/Stock,0.00
,0553232-3-62,Dominga Warehouse,DOM/Stock,0.00
,T16185-1,Dominga Warehouse,DOM/Stock/A6,-1.00
,RW15338-6,Dominga Warehouse,DOM/Stock,0.00
,T21149-1,Dominga Warehouse,DOM/Stock/A6,-1.00
,T1812-1,Dominga Warehouse,DOM/Stock/A6,-1.00
,T16110-1,Dominga Warehouse,DOM/Stock/A6,-1.00
,T21115-1,Dominga Warehouse,DOM/Stock/A4,0.00
,1205478-6,Dominga Warehouse,DOM/Stock,0.00
,1643877-6,Dominga Warehouse,DOM/Stock,0.00
,RD16388-5,Dominga Warehouse,DOM/Stock,0.00
,0421869-5,Dominga Warehouse,DOM/Stock/C4,-1.00
,T18215-1,Dominga Warehouse,DOM/Stock/A6,-1.00
,0421441-6,Dominga Warehouse,DOM/Stock/B4,0.00
,T1978-2,Dominga Warehouse,DOM/Stock/A6,-6.00
,0523642-8,Dominga Warehouse,DOM/Stock,0.00
,T21085-1,Dominga Warehouse,DOM/Stock/A6,-2.00
,1633237-3,Dominga Warehouse,DOM/Stock/A6,-1.00
,09353-125,Dominga Warehouse,DOM/Stock/A6,-1.00
,042843-4,Dominga Warehouse,DOM/Stock,0.00
,C1532-4,Dominga Warehouse,DOM/Stock,0.00
,W22101-8,Dominga Warehouse,DOM/Stock,0.00
,1643852-8,Dominga Warehouse,DOM/Stock/C4,0.00
,W16273-6,Dominga Warehouse,DOM/Stock,0.00
,W19205-19,Dominga Warehouse,DOM/Stock,0.00
,1241716-3,Dominga Warehouse,DOM/Stock,0.00
,1PL19011-9.75,Dominga Warehouse,DOM/Stock/A6,-1.00
,T21145-1,Dominga Warehouse,DOM/Stock/A6,-1.00
,17-04037-16,Dominga Warehouse,DOM/Stock,0.00
,T16346-1,Dominga Warehouse,DOM/Stock/A6,-5.00
,0532618-6,Dominga Warehouse,DOM/Stock,0.00
,1223014-1,Dominga Warehouse,DOM/Stock/A6,-5.00
,502280-12,Dominga Warehouse,DOM/Stock,0.00
,T1945-1,Dominga Warehouse,DOM/Stock/A6,-1.00
,T1601-1,Dominga Warehouse,DOM/Stock/A4,0.00
,T21085-1,Dominga Warehouse,DOM/Stock/B1,0.00
,1643870-8,Dominga Warehouse,DOM/Stock/C4,0.00
,06028-400,Dominga Warehouse,DOM/Stock/A6,-1.00
,W18110-6,Dominga Warehouse,DOM/Stock/C4,0.00
,RW15363-4,Dominga Warehouse,DOM/Stock,0.00
,1206273-6,Dominga Warehouse,DOM/Stock/C4,0.00
,502702-9,Dominga Warehouse,DOM/Stock,0.00
,T21076-1,Dominga Warehouse,DOM/Stock/A6,-1.00
,1223007-1,Dominga Warehouse,DOM/Stock/A6,-1.00
,C1573-10,Dominga Warehouse,DOM/Stock,0.00
,T21089-1,Dominga Warehouse,DOM/Stock/A6,-1.00
,0553107-7,Dominga Warehouse,DOM/Stock,0.00
,0552959-5,Dominga Warehouse,DOM/Stock,0.00
,0523474-6,Dominga Warehouse,DOM/Stock,0.00
,1865139-6,Dominga Warehouse,DOM/Stock,0.00
,T21125-1,Dominga Warehouse,DOM/Stock/A6,-1.00
,T21124-1,Dominga Warehouse,DOM/Stock,0.00
,TS18213-1PK,Dominga Warehouse,DOM/Stock/A4,0.00
,X21128-1,Dominga Warehouse,DOM/Stock/A6,-1.00
,D15101-9,Dominga Warehouse,DOM/Stock/C4,0.00
,D15116-10,Dominga Warehouse,DOM/Stock,0.00
,C1654-5,Dominga Warehouse,DOM/Stock,0.00
,1223575-3,Dominga Warehouse,DOM/Stock,0.00
,W16156-3,Dominga Warehouse,DOM/Stock/C4,0.00
,W1546-5,Dominga Warehouse,DOM/Stock,0.00
,1634663-3,Dominga Warehouse,DOM/Stock,0.00
,W1764-18,Dominga Warehouse,DOM/Stock,0.00
,06024-1-801,Dominga Warehouse,DOM/Stock/A6,-2.00
,T1894-2,,SWH/Stock,0.00
,M1865-11,Dominga Warehouse,DOM/Stock,0.00
,T21183-1,Dominga Warehouse,DOM/Stock/A6,-1.00
,105772-3,Dominga Warehouse,DOM/Stock,0.00
,1504011-8M,Dominga Warehouse,DOM/Stock/B4,0.00
,1205478-6,Dominga Warehouse,DOM/Stock/C4,0.00
,0202060-4,Dominga Warehouse,DOM/Stock/C4,0.00
,1PL19006-12,Dominga Warehouse,DOM/Stock/Pull-out Area,0.00
,W21689-12,Dominga Warehouse,DOM/Stock,0.00
,C1627-3,Dominga Warehouse,DOM/Stock,0.00
,1205219-6,Dominga Warehouse,DOM/Stock,0.00
,T21127-1,Dominga Warehouse,DOM/Stock/C4,0.00
,D17273-10,Dominga Warehouse,DOM/Stock/C4,0.00
,1222004-1,Dominga Warehouse,DOM/Stock/A6,-16.00
,06028-434,Dominga Warehouse,DOM/Stock/A6,-1.00
,W16473-7,Dominga Warehouse,DOM/Stock/C4,0.00
,1223001-1,Dominga Warehouse,DOM/Stock/A6,-1.00
