id,Product/Name,Partner Store,Location/Full Location Name,Quantity
,X21158-1,,K2/Stock/Rack D-23,3
,X21159-1,,K2/Stock/Rack C-01,2
,X21159-1,,K2/Stock/Rack D-15,57
,X21160-1,,K2/Stock/Rack C-03,20
,X21160-1,,K2/Stock/Rack C-05,77
,X21160-1,,K2/Stock/Rack C-07,122
,X21160-1,,K2/Stock/Rack D-05,9
,X21160-1,,K2/Stock/Rack D-14,69
,X21160-1,,K2/Stock/Rack D-16,16
,X21160-1,,K2/Stock/Rack D-17,3
,X21161-1,,K2/Stock/Rack D-06,1
,X21161-1,,K2/Stock/Rack E-12,32
,X21162-1,,K2/Stock/Rack C-09,30
,X21162-1,,K2/Stock/Rack D-06,28
,X21162-1,,K2/Stock/Rack D-08,21
,X21163-1,,K2/Stock/Rack D-01,40
,X21163-1,,K2/Stock/Rack D-04,10
,X21164-1,,K2/Stock/Rack A-01,56
,X21164-1,,K2/Stock/Rack B-11,2
,X21164-1,,K2/Stock/Rack C-02,4
,X21164-1,,K2/Stock/Rack E-12,82
,X21164-1,,K2/Stock/Rack E-15,60
,X21165-1,,K2/Stock/Rack B-11,36
,X21165-1,,K2/Stock/Rack E-14,8
,X21165-1,,K2/Stock/Rack E-17,18
,X21166-1,,K2/Stock/Rack E-12,80
,1PL19008-13,Dominga Warehouse,DOM/Stock/G Office Hallway HW,320
,1PL19011-9.75,Dominga Warehouse,DOM/Stock/G Office Hallway HW,28
,1PL19012-11.5,Dominga Warehouse,DOM/Stock/G Office Hallway HW,0
,1PL19016-14,Dominga Warehouse,DOM/Stock/G Office Hallway HW,7
,1PL19007-14,Dominga Warehouse,DOM/Stock/G Office Hallway HW,0
,UNKNOWN ITEM,Dominga Warehouse,DOM/Stock/G Office Hallway HW,109
,W1975-4,Dominga Warehouse,DOM/G REPAIR AREA,3
,1PL19015-14,Dominga Warehouse,DOM/Stock/G Office Hallway HW,20
,WS19124-7,Dominga Warehouse,DOM/G REPAIR AREA,2
,W17237-8,Dominga Warehouse,DOM/G REPAIR AREA,1
,D17239-10,Dominga Warehouse,DOM/G REPAIR AREA,1
,105771-3,Dominga Warehouse,DOM/G REPAIR AREA,1
,D18222-5,Dominga Warehouse,DOM/G REPAIR AREA,1
,RW19116-8,Dominga Warehouse,DOM/G REPAIR AREA,1
,D18141-8Y,Dominga Warehouse,DOM/G REPAIR AREA,2
,5011089-31BZ,Dominga Warehouse,DOM/G REPAIR AREA,1
,037148-12,Dominga Warehouse,DOM/G REPAIR AREA,1
,0373784-4,Dominga Warehouse,DOM/G REPAIR AREA,1
,0373787-4,Dominga Warehouse,DOM/G REPAIR AREA,1
,0373792-4,Dominga Warehouse,DOM/G REPAIR AREA,1
,0373793-4,Dominga Warehouse,DOM/G REPAIR AREA,1
,0373891-12,Dominga Warehouse,DOM/G REPAIR AREA,1
,0413158-4,Dominga Warehouse,DOM/G REPAIR AREA,3
,0413161-4,Dominga Warehouse,DOM/G REPAIR AREA,2
,0414144-4,Dominga Warehouse,DOM/G REPAIR AREA,1
,0421445-8,Dominga Warehouse,DOM/G REPAIR AREA,2
,0523933-7,Dominga Warehouse,DOM/G REPAIR AREA,1
,0524158-6,Dominga Warehouse,DOM/G REPAIR AREA,1
,0531964-6,Dominga Warehouse,DOM/G REPAIR AREA,1
,0531988-6,Dominga Warehouse,DOM/G REPAIR AREA,2
,0531989-6,Dominga Warehouse,DOM/G REPAIR AREA,1
,0553107-7,Dominga Warehouse,DOM/G REPAIR AREA,1
,1176703-10,Dominga Warehouse,DOM/G REPAIR AREA,1
,1205251-3G,Dominga Warehouse,DOM/G REPAIR AREA,1
,1205253-3G,Dominga Warehouse,DOM/G REPAIR AREA,1
,1205507-17,Dominga Warehouse,DOM/G REPAIR AREA,1
,1621318-10,Dominga Warehouse,DOM/G REPAIR AREA,1
,1621332-10,Dominga Warehouse,DOM/G REPAIR AREA,1
,1621646-12,Dominga Warehouse,DOM/G REPAIR AREA,0
,162453-9,Dominga Warehouse,DOM/G REPAIR AREA,1
,162460-9,Dominga Warehouse,DOM/G REPAIR AREA,1
,17-01012-23,Dominga Warehouse,DOM/G REPAIR AREA,1
,17-04039-15,Dominga Warehouse,DOM/G REPAIR AREA,1
,1771670-4BL,Dominga Warehouse,DOM/G REPAIR AREA,1
,1781837-6,Dominga Warehouse,DOM/G REPAIR AREA,1
,1782126-4,Dominga Warehouse,DOM/G REPAIR AREA,1
,1792095-5RD,Dominga Warehouse,DOM/G REPAIR AREA,1
,1796635-5,Dominga Warehouse,DOM/G REPAIR AREA,2
,1796637-5,Dominga Warehouse,DOM/G REPAIR AREA,2
,501722-14,Dominga Warehouse,DOM/G REPAIR AREA,1
,502816-9WH,Dominga Warehouse,DOM/G REPAIR AREA,1
,502904-10,Dominga Warehouse,DOM/G REPAIR AREA,1
,8621217-3,Dominga Warehouse,DOM/G REPAIR AREA,2
,C1624-3,Dominga Warehouse,DOM/G REPAIR AREA,1
,C1809-4,Dominga Warehouse,DOM/G REPAIR AREA,2
,D16205-6,Dominga Warehouse,DOM/G REPAIR AREA,1
,D16209-6,Dominga Warehouse,DOM/G REPAIR AREA,1
,D16359-10,Dominga Warehouse,DOM/G REPAIR AREA,1
,D16651-10,Dominga Warehouse,DOM/G REPAIR AREA,1
,D1693-4,Dominga Warehouse,DOM/G REPAIR AREA,1
,D17156-8,Dominga Warehouse,DOM/G REPAIR AREA,1
,D17194-13,Dominga Warehouse,DOM/G REPAIR AREA,1
,D17195-13,Dominga Warehouse,DOM/G REPAIR AREA,1
,D1750-7,Dominga Warehouse,DOM/G REPAIR AREA,1
,D18111-10,Dominga Warehouse,DOM/G REPAIR AREA,1
,IM22001-10,Dominga Warehouse,DOM/G REPAIR AREA,4
,IM22002-12,Dominga Warehouse,DOM/G REPAIR AREA,12
,M1524-9,Dominga Warehouse,DOM/G REPAIR AREA,2
,M1631-19,Dominga Warehouse,DOM/G REPAIR AREA,1
,M1638-34,Dominga Warehouse,DOM/G REPAIR AREA,1
,M17101-13,Dominga Warehouse,DOM/G REPAIR AREA,1
,M1749-9,Dominga Warehouse,DOM/G REPAIR AREA,1
,M1759-10,Dominga Warehouse,DOM/G REPAIR AREA,1
,M1802-7,Dominga Warehouse,DOM/G REPAIR AREA,2
,M1853-27,Dominga Warehouse,DOM/G REPAIR AREA,1
,M1856-27,Dominga Warehouse,DOM/G REPAIR AREA,3
,RD15259-6,Dominga Warehouse,DOM/G REPAIR AREA,1
,RD15260-5,Dominga Warehouse,DOM/G REPAIR AREA,1
,SD1667-15,Dominga Warehouse,DOM/G REPAIR AREA,1
,UNKNOWN ITEM,Dominga Warehouse,DOM/G REPAIR AREA,9
,W15293-7,Dominga Warehouse,DOM/G REPAIR AREA,2
,W15302-4,Dominga Warehouse,DOM/G REPAIR AREA,0
,W15304-4,Dominga Warehouse,DOM/G REPAIR AREA,0
,W15309-11,Dominga Warehouse,DOM/G REPAIR AREA,1
,W1546-5,Dominga Warehouse,DOM/G REPAIR AREA,1
,W1547-5,Dominga Warehouse,DOM/G REPAIR AREA,1
,W1582-7,Dominga Warehouse,DOM/G REPAIR AREA,1
,W1614-8,Dominga Warehouse,DOM/G REPAIR AREA,1
,W1617-8,Dominga Warehouse,DOM/G REPAIR AREA,1
,W1624-8,Dominga Warehouse,DOM/G REPAIR AREA,1
,W1626-8,Dominga Warehouse,DOM/G REPAIR AREA,1
,W1627-8,Dominga Warehouse,DOM/G REPAIR AREA,1
,W1628-8,Dominga Warehouse,DOM/G REPAIR AREA,1
,W16333-10,Dominga Warehouse,DOM/G REPAIR AREA,1
,W16334-10,Dominga Warehouse,DOM/G REPAIR AREA,1
,W16335-10,Dominga Warehouse,DOM/G REPAIR AREA,1
,W1702-10,Dominga Warehouse,DOM/G REPAIR AREA,1
,W17235-8,Dominga Warehouse,DOM/G REPAIR AREA,1
,W17245-8,Dominga Warehouse,DOM/G REPAIR AREA,1
,W1760-6,Dominga Warehouse,DOM/G REPAIR AREA,1
,W1801-11,Dominga Warehouse,DOM/G REPAIR AREA,2
,W18294-15,Dominga Warehouse,DOM/G REPAIR AREA,2
,W1832-5,Dominga Warehouse,DOM/G REPAIR AREA,4
,W1834-5,Dominga Warehouse,DOM/G REPAIR AREA,4
,W1835-5,Dominga Warehouse,DOM/G REPAIR AREA,4
,W18381-10,Dominga Warehouse,DOM/G REPAIR AREA,1
,W18395-10,Dominga Warehouse,DOM/G REPAIR AREA,2
,W1877-10,Dominga Warehouse,DOM/G REPAIR AREA,1
,W1915-8,Dominga Warehouse,DOM/G REPAIR AREA,1
,WS19123-7,Dominga Warehouse,DOM/G REPAIR AREA,3
,WS19129-7,Dominga Warehouse,DOM/G REPAIR AREA,2
,DS17194-13,Dominga Warehouse,DOM/G REPAIR AREA,1
,W1729-16,Dominga Warehouse,DOM/G REPAIR AREA,2
,W17353-6,Dominga Warehouse,DOM/G REPAIR AREA,2
,W1831-8,Dominga Warehouse,DOM/G REPAIR AREA,2
,D16396-18,Dominga Warehouse,DOM/G REPAIR AREA,1
,W16319-10,Dominga Warehouse,DOM/G REPAIR AREA,1
,0204-50,Dominga Warehouse,DOM/Stock/G Office Hallway HW,"1,269.00"
,1336942-20,Dominga Warehouse,DOM/Stock,1
,1336944-20,Dominga Warehouse,DOM/Stock,2
,M1717-12,Dominga Warehouse,DOM/G REPAIR AREA,1
,RW15388-3,Dominga Warehouse,DOM/Stock/Pull-out Area,0
,D1883-8,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,0103-1,Dominga Warehouse,DOM/Stock/G Office Hallway HW,16
,0208-3,Dominga Warehouse,DOM/Stock/G Office Hallway HW,37
,0209-2,Dominga Warehouse,DOM/Stock/G Office Hallway HW,18
,0209-2MS,Dominga Warehouse,DOM/Stock/G Office Hallway HW,91
,0210-1,Dominga Warehouse,DOM/Stock/G Office Hallway HW,43
,0301-1,Dominga Warehouse,DOM/Stock/G Office Hallway HW,7
,0302-1,Dominga Warehouse,DOM/Stock/G Office Hallway HW,2
,0303-1,Dominga Warehouse,DOM/Stock/G Office Hallway HW,4
,0304-1,Dominga Warehouse,DOM/Stock/G Office Hallway HW,81
,0308-1BL,Dominga Warehouse,DOM/Stock/G Office Hallway HW,7
,0309-1,Dominga Warehouse,DOM/Stock/G Office Hallway HW,12
,0319-1,Dominga Warehouse,DOM/Stock/G Office Hallway HW,2
,0410-1,Dominga Warehouse,DOM/Stock/G Office Hallway HW,286
,0411-1,Dominga Warehouse,DOM/Stock/G Office Hallway HW,12
,0412-1,Dominga Warehouse,DOM/Stock/G Office Hallway HW,51
,0413-1,Dominga Warehouse,DOM/Stock/G Office Hallway HW,277
,0414-1,Dominga Warehouse,DOM/Stock/G Office Hallway HW,88
,0415-1,Dominga Warehouse,DOM/Stock/G Office Hallway HW,32
,0418-1CL,Dominga Warehouse,DOM/Stock/G Office Hallway HW,21
,0418-1G,Dominga Warehouse,DOM/Stock/G Office Hallway HW,1
,0419-1,Dominga Warehouse,DOM/Stock/G Office Hallway HW,7
,0426-1,Dominga Warehouse,DOM/Stock/G Office Hallway HW,4
,0427-1,Dominga Warehouse,DOM/Stock/G Office Hallway HW,3
,LHFL0504-1,Dominga Warehouse,DOM/Stock/G Office Hallway HW,"7,000.00"
,LHHE0504-1,Dominga Warehouse,DOM/Stock/G Office Hallway HW,"1,000.00"
,W19202-13,Dominga Warehouse,DOM/Stock,16
,F15104-5,Dominga Warehouse,DOM/Stock/Pull-out Area,0
,W1562-61,Dominga Warehouse,DOM/Stock/Pull-out Area,4
,0414163-9,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,5021130-8,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,5021051-15BK,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,D15113-10,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,M1513-12,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,W15206-16,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,W1643-16,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,W1644-16,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,0524165-12,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,D1883-8,Dominga Warehouse,DOM/G REPAIR AREA,1
,702005-1,Dominga Warehouse,DOM/Stock/Pull-out Area,7
,X22009-1,Dominga Warehouse,DOM/Stock,11
,RD15255-23,Dominga Warehouse,DOM/G REPAIR AREA,1
,1502913-23M,Dominga Warehouse,DOM/G REPAIR AREA,1
,F15136-3,Dominga Warehouse,DOM/G REPAIR AREA,3
,M1719-12,Dominga Warehouse,DOM/G REPAIR AREA,3
,W19217-16,Dominga Warehouse,DOM/G REPAIR AREA,1
,W1888-10,Dominga Warehouse,DOM/G REPAIR AREA,1
,W1892-10,Dominga Warehouse,DOM/G REPAIR AREA,2
,WS19127-7,Dominga Warehouse,DOM/G REPAIR AREA,2
,M1710-12,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,C20002-9,Dominga Warehouse,DOM/G REPAIR AREA,1
,D1772-8,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,D1825-10,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,C1714-6,Dominga Warehouse,DOM/G REPAIR AREA,1
,C1825-7,Dominga Warehouse,DOM/G REPAIR AREA,1
,C1714-6,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,SW22102-8,Dominga Warehouse,DOM/Stock,1
,SW22105-8,Dominga Warehouse,DOM/Stock,1
,SW22106-8,Dominga Warehouse,DOM/Stock,0
,W22108-8,Dominga Warehouse,DOM/Stock,0
,1376383-7,Dominga Warehouse,DOM/G REPAIR AREA,2
,M1845-13,Dominga Warehouse,DOM/G REPAIR AREA,1
,C1654-5,Dominga Warehouse,DOM/G REPAIR AREA,4
,W18381-10,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,M1719-19,Dominga Warehouse,DOM/G REPAIR AREA,1
,707107-4S,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,T1568-4,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,T1573-2,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,T16299-1WH,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,T1848-2,Dominga Warehouse,DOM/Stock/Pull-out Area,2
,T16229-1,Dominga Warehouse,DOM/Stock/Pull-out Area,8
,T16331-1BK,Dominga Warehouse,DOM/Stock/Pull-out Area,0
,W21020-6,Dominga Warehouse,DOM/G REPAIR AREA,1
,622041-17,Dominga Warehouse,DOM/Stock,1
,1222001-2,Dominga Warehouse,DOM/Stock,1
,1222002-2,Dominga Warehouse,DOM/Stock,1
,422001-1,Dominga Warehouse,DOM/Stock,0
,422002-1,Dominga Warehouse,DOM/Stock,1
,W21013-10,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,RD15248-8,Dominga Warehouse,DOM/G REPAIR AREA,1
,RW19115-6,Dominga Warehouse,DOM/G REPAIR AREA,0
,X19397-1JS,,K2/Packing Zone,4
,M1654-19,Dominga Warehouse,DOM/Stock,0
,W21070-7,Dominga Warehouse,DOM/Stock,1
,W21073-7,Dominga Warehouse,DOM/Stock,1
,W21081-7,Dominga Warehouse,DOM/Stock,1
,TS19132-2,Dominga Warehouse,DOM/Stock,0
,122008-8,Dominga Warehouse,DOM/Stock,1
,122010-8,Dominga Warehouse,DOM/Stock,2
,122011-8,Dominga Warehouse,DOM/Stock,1
,M1853-15,Dominga Warehouse,DOM/Stock/Pull-out Area,-1
,W19179-13,Dominga Warehouse,DOM/Stock/Pull-out Area,0
,W21015-10,Dominga Warehouse,DOM/Stock/Pull-out Area,3
,D17243-10,Dominga Warehouse,DOM/G REPAIR AREA,1
,17-01089-5,Dominga Warehouse,DOM/G REPAIR AREA,2
,17-04062-18,Dominga Warehouse,DOM/G REPAIR AREA,3
,17-04121-3,Dominga Warehouse,DOM/G REPAIR AREA,1
,17-04127-4,Dominga Warehouse,DOM/G REPAIR AREA,2
,17-04128-3,Dominga Warehouse,DOM/G REPAIR AREA,6
,17-04143-3,Dominga Warehouse,DOM/G REPAIR AREA,1
,17-04145-3,Dominga Warehouse,DOM/G REPAIR AREA,5
,17-05059-16,Dominga Warehouse,DOM/G REPAIR AREA,1
,17-04047-16,Dominga Warehouse,DOM/G REPAIR AREA,3
,17-04035-15,Dominga Warehouse,DOM/G REPAIR AREA,1
,17-04049-16,Dominga Warehouse,DOM/G REPAIR AREA,4
,17-02137-3BK,Dominga Warehouse,DOM/G REPAIR AREA,1
,17-04130-5VI,Dominga Warehouse,DOM/G REPAIR AREA,1
,17-01070-8,Dominga Warehouse,DOM/G REPAIR AREA,1
,17-02076-3,Dominga Warehouse,DOM/G REPAIR AREA,2
,17-02142-2WH,Dominga Warehouse,DOM/G REPAIR AREA,1
,17-06109-5,Dominga Warehouse,DOM/G REPAIR AREA,1
,17-04044-25,Dominga Warehouse,DOM/G REPAIR AREA,1
,17-06101-5BK,Dominga Warehouse,DOM/G REPAIR AREA,1
,RC1597-15,Dominga Warehouse,DOM/G REPAIR AREA,1
,17-04039-15RD,Dominga Warehouse,DOM/G REPAIR AREA,1
,17-04038-15,Dominga Warehouse,DOM/G REPAIR AREA,1
,17-01090-4,Dominga Warehouse,DOM/G REPAIR AREA,1
,17-01164-6,Dominga Warehouse,DOM/G REPAIR AREA,2
,17-01017-23,Dominga Warehouse,DOM/G REPAIR AREA,1
,17-01157-6,Dominga Warehouse,DOM/G REPAIR AREA,1
,17-01013-23,Dominga Warehouse,DOM/G REPAIR AREA,1
,17-01096-4,Dominga Warehouse,DOM/G REPAIR AREA,2
,17-02175-2LB,Dominga Warehouse,DOM/G REPAIR AREA,1
,17-02077-3,Dominga Warehouse,DOM/G REPAIR AREA,2
,C1536-4,Dominga Warehouse,DOM/G REPAIR AREA,1
,C1540-6,Dominga Warehouse,DOM/G REPAIR AREA,1
,C1543-6,Dominga Warehouse,DOM/G REPAIR AREA,1
,C1518-2,Dominga Warehouse,DOM/G REPAIR AREA,2
,C1519-3,Dominga Warehouse,DOM/G REPAIR AREA,3
,C1636-5,Dominga Warehouse,DOM/G REPAIR AREA,1
,C1632-6,Dominga Warehouse,DOM/G REPAIR AREA,1
,C1644-3,Dominga Warehouse,DOM/G REPAIR AREA,1
,C1726-7,Dominga Warehouse,DOM/G REPAIR AREA,1
,C1716-5,Dominga Warehouse,DOM/G REPAIR AREA,1
,C1838-5,Dominga Warehouse,DOM/G REPAIR AREA,3
,C1816-6,Dominga Warehouse,DOM/G REPAIR AREA,1
,D1839-10,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,020041-6,,MCJO/Stock,3
,T18140-1,Dominga Warehouse,DOM/G REPAIR AREA,1
,D16641-14,Dominga Warehouse,DOM/Stock/Pull-out Area,0
,0532012-6,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,1057058-11,Dominga Warehouse,DOM/G REPAIR AREA,1
,01005-1-404,,SRWH/Stock,3
,01007-1-405,,SRWH/Stock,7
,01008-1-405,,SRWH/Stock,3
,01010-1-405,,SRWH/Stock,2
,01011-1-405,,SRWH/Stock,5
,01012-1-405,,SRWH/Stock,17
,01013-1-405,,SRWH/Stock,25
,01016-234,,SRWH/Stock,12
,01018-234,,SRWH/Stock,19
,01019-234,,SRWH/Stock,29
,X15196-10,,SRWH/Stock,4
,X15196-7,,SRWH/Stock,1
,X15196-9,,SRWH/Stock,3
,X15197-10,,SRWH/Stock,1
,X15197-12,,SRWH/Stock,3
,X15197-7,,SRWH/Stock,1
,X15197-9,,SRWH/Stock,1
,X17145-9,,SRWH/Stock,6
,X17146-9,,SRWH/Stock,2
,WS19121-7 (2-2),Dominga Warehouse,DOM/Stock,1
,WS19122-7 (2-2),Dominga Warehouse,DOM/Stock,1
,WS19129-7,Dominga Warehouse,DOM/Stock,2
,W18274-10,Dominga Warehouse,DOM/Stock,2
,X19488-3,,K2/Packing Zone,10
,X19493-4,,K2/Packing Zone,10
,X19509-2,,K2/Packing Zone,10
,X19512-3,,K2/Packing Zone,4
,W19169-13,Dominga Warehouse,DOM/Stock,2
,W19171-13,Dominga Warehouse,DOM/Stock,1
,W19176-13,Dominga Warehouse,DOM/Stock,3
,DS21064-25,Dominga Warehouse,DOM/G REPAIR AREA,3
,W19227-8,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,W1923-8,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,W18151-10,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,1376381-13,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,M1512-12,Dominga Warehouse,DOM/Stock/Pull-out Area,0
,M1721-12,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,W1764-18,Dominga Warehouse,DOM/Stock/Pull-out Area,0
,M1665-10,Dominga Warehouse,DOM/Stock/Pull-out Area,2
,1041124-3,Dominga Warehouse,DOM/Stock/Pull-out Area,1
,WS19122-7,Dominga Warehouse,DOM/Stock/Pull-out Area,2
,WS19128-7,Dominga Warehouse,DOM/Stock/Pull-out Area,5
,WS19122-7,Dominga Warehouse,DOM/G REPAIR AREA,2
,WS19128-7,Dominga Warehouse,DOM/G REPAIR AREA,2
,W1843-9N,Dominga Warehouse,DOM/G REPAIR AREA,2
,M1654-12,Dominga Warehouse,DOM/Stock,0
,16-02016-4,,MCJO/Stock,1
,23042-1-123,,MCJO/Stock,16
,2BP19013-10.5,,MCJO/Stock,1
,2BP19014-9-3,,MCJO/Stock,3
,2BW19002-8,,MCJO/Stock,32
,2BW19006-6,,MCJO/Stock,14
,501775-7,,MCJO/Stock,1
,705018-8,,MCJO/Stock,1
,707070-4G,,MCJO/Stock,1
,909038-7,,MCJO/Stock,1
,909047-7,,MCJO/Stock,1
,C20018-1,,MCJO/Stock,1
,CHM45,,MCJO/Stock,1
,CHM48,,MCJO/Stock,1
,LN1701,,MCJO/Stock,1
,LT20038-1,,MCJO/Stock,1
